policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,prem_paying_term,dur_elapsed,ann_prem,PCODE
8197,37,F,16,1,440000,6,19,18358,7
8198,28,M,16,1,728000,6,46,11317,4
8199,26,M,16,1,171000,6,0,13293,4
8200,58,F,22,1,281000,12,259,16812,10
8201,44,F,22,1,582000,12,109,9530,3
8202,52,M,16,1,459000,6,66,22210,9
8203,35,F,16,1,487000,6,0,24360,4
8204,26,F,16,1,547000,6,47,8948,6
8205,60,F,22,1,843000,12,120,22060,6
8206,25,M,16,1,870000,6,69,17392,3
8207,43,F,22,1,933000,12,14,18240,9
8208,49,F,22,1,649000,12,227,17978,3
8209,48,F,22,1,116000,12,190,13938,8
8210,45,M,22,1,859000,12,221,2354,3
8211,56,M,22,1,593000,12,71,13730,6
8212,42,F,22,1,108000,12,230,8043,9
8213,44,F,22,1,215000,12,182,1654,6
8214,48,M,16,1,639000,6,20,15331,7
8215,44,M,16,1,140000,6,94,14716,6
8216,51,M,16,1,478000,6,191,4436,7
8217,26,F,16,1,174000,6,63,24824,6
8218,51,M,16,1,463000,6,156,21169,10
8219,54,F,16,1,550000,6,0,6789,2
8220,58,M,16,1,497000,6,176,18173,8
8221,50,F,16,1,244000,6,0,10431,2
8222,39,F,16,1,881000,6,0,18969,3
8223,39,F,22,1,213000,12,1,16567,8
8224,39,M,16,1,628000,6,12,17576,7
8225,60,M,16,1,189000,6,0,18731,9
8226,32,M,16,1,704000,6,60,6423,9
8227,56,F,22,1,999000,12,61,20912,1
8228,25,F,16,1,442000,6,44,14115,6
8229,49,F,16,1,255000,6,151,3101,6
8230,56,M,16,1,740000,6,32,22102,4
8231,51,F,22,1,190000,12,235,6175,2
8232,36,M,22,1,896000,12,41,12905,3
8233,49,M,22,1,421000,12,95,17329,6
8234,39,F,16,1,810000,6,36,14527,1
8235,39,F,22,1,431000,12,168,19857,5
8236,50,F,16,1,834000,6,176,4003,6
8237,57,M,16,1,687000,6,155,4557,9
8238,34,M,16,1,748000,6,66,11807,1
8239,34,F,22,1,520000,12,258,4236,5
8240,35,M,22,1,952000,12,226,5075,9
8241,38,M,22,1,779000,12,237,8381,2
8242,45,M,22,1,898000,12,263,19310,5
8243,33,F,22,1,666000,12,179,15755,3
8244,50,F,22,1,306000,12,256,10389,7
8245,30,M,22,1,363000,12,231,20254,2
8246,50,M,22,1,870000,12,249,20747,9
8247,48,M,16,1,753000,6,0,15606,6
8248,39,F,16,1,643000,6,0,24280,8
8249,39,F,16,1,205000,6,35,22128,3
8250,45,M,16,1,464000,6,0,8919,7
8251,35,F,16,1,199000,6,182,14626,5
8252,26,M,22,1,833000,12,198,6810,7
8253,30,M,22,1,543000,12,253,8863,2
8254,54,M,22,1,115000,12,47,17620,8
8255,43,M,22,1,288000,12,248,11275,4
8256,35,M,22,1,822000,12,114,14338,10
8257,57,F,22,1,849000,12,150,20446,2
8258,26,M,16,1,912000,6,36,20105,5
8259,55,M,16,1,181000,6,161,15428,3
8260,36,M,22,1,195000,12,226,21855,10
8261,31,F,16,1,669000,6,177,16236,1
8262,30,M,22,1,982000,12,185,2448,1
8263,60,M,16,1,692000,6,136,5222,3
8264,32,M,16,1,101000,6,25,9935,5
8265,29,M,16,1,374000,6,0,13148,1
8266,58,F,16,1,600000,6,37,23238,1
8267,39,F,22,1,577000,12,60,14401,8
8268,50,F,22,1,506000,12,78,4082,8
8269,35,F,22,1,986000,12,207,22573,10
8270,40,F,16,1,811000,6,0,4633,4
8271,28,F,16,1,629000,6,99,13134,3
8272,47,M,22,1,243000,12,240,9314,1
8273,34,F,16,1,778000,6,1,17525,3
8274,46,M,22,1,807000,12,143,10188,1
8275,45,M,22,1,626000,12,128,14380,8
8276,34,M,22,1,649000,12,47,13749,2
8277,59,F,16,1,112000,6,84,17864,6
8278,43,M,22,1,557000,12,170,17109,9
8279,43,M,16,1,105000,6,114,23080,8
8280,35,F,22,1,870000,12,249,18794,5
8281,29,M,22,1,267000,12,63,22490,10
8282,25,F,22,1,404000,12,225,19593,3
8283,56,M,16,1,154000,6,155,5542,5
8284,59,M,16,1,600000,6,41,9355,4
8285,38,M,22,1,704000,12,95,16893,8
8286,43,M,16,1,310000,6,159,14341,6
8287,35,F,16,1,382000,6,80,16372,8
8288,32,F,16,1,189000,6,54,5095,5
8289,45,M,22,1,402000,12,58,13678,5
8290,44,F,16,1,496000,6,0,24676,5
8291,38,M,16,1,309000,6,0,8267,3
8292,48,M,22,1,973000,12,235,1882,7
8293,46,F,16,1,254000,6,97,19090,3
8294,33,F,16,1,134000,6,145,2705,9
8295,57,M,22,1,614000,12,102,19151,1
8296,40,F,22,1,805000,12,211,13618,9
8297,50,F,16,1,464000,6,0,19778,8
8298,27,F,16,1,716000,6,33,5935,10
8299,43,F,16,1,354000,6,49,2245,5
8300,35,M,22,1,793000,12,155,14819,2
8301,36,F,22,1,429000,12,207,24083,6
8302,41,M,22,1,787000,12,8,3872,9
8303,57,M,16,1,234000,6,0,8462,3
8304,57,F,22,1,106000,12,166,11913,5
8305,49,F,16,1,206000,6,9,6631,4
8306,60,M,22,1,157000,12,199,3830,4
8307,58,F,16,1,344000,6,0,19422,5
8308,36,M,22,1,273000,12,0,6568,10
8309,29,F,16,1,902000,6,144,6531,9
8310,35,F,22,1,876000,12,137,19863,3
8311,34,F,22,1,995000,12,175,10617,1
8312,25,M,22,1,873000,12,29,23263,5
8313,26,M,22,1,495000,12,135,14493,10
8314,25,F,22,1,256000,12,27,12905,3
8315,38,F,22,1,566000,12,76,15504,10
8316,46,F,22,1,504000,12,225,22208,3
8317,32,M,16,1,975000,6,0,14943,1
8318,56,F,22,1,618000,12,32,13319,9
8319,25,M,22,1,166000,12,5,1680,5
8320,42,M,16,1,420000,6,151,6218,9
8321,58,M,22,1,240000,12,84,3320,6
8322,47,M,16,1,714000,6,154,11940,7
8323,48,F,16,1,113000,6,0,22395,5
8324,41,M,16,1,224000,6,176,5282,9
8325,32,M,16,1,126000,6,0,12638,4
8326,31,M,16,1,169000,6,128,2816,5
8327,43,M,22,1,350000,12,12,18072,5
8328,60,M,22,1,469000,12,49,11675,3
8329,27,M,16,1,955000,6,152,23908,2
8330,60,M,22,1,964000,12,190,6131,6
8331,42,M,22,1,291000,12,217,4199,8
8332,38,M,16,1,596000,6,118,2764,3
8333,53,F,22,1,529000,12,143,24495,3
8334,34,M,22,1,539000,12,67,1785,5
8335,58,M,22,1,793000,12,89,22532,5
8336,48,M,16,1,215000,6,122,8593,7
8337,39,F,16,1,473000,6,78,13385,4
8338,35,F,22,1,409000,12,56,7949,2
8339,36,M,22,1,766000,12,88,9227,7
8340,54,F,16,1,963000,6,0,21633,3
8341,49,F,22,1,298000,12,204,7554,8
8342,34,F,22,1,515000,12,116,11563,9
8343,43,M,22,1,923000,12,25,20203,6
8344,34,M,22,1,686000,12,48,2921,7
8345,27,M,16,1,492000,6,138,10137,9
8346,33,M,22,1,256000,12,53,12390,2
8347,50,M,22,1,795000,12,108,24404,2
8348,29,M,16,1,640000,6,100,16351,3
8349,50,M,16,1,785000,6,156,14298,1
8350,43,F,22,1,560000,12,107,9836,5
8351,54,M,22,1,658000,12,119,22158,2
8352,56,M,16,1,128000,6,16,8261,1
8353,34,M,22,1,958000,12,164,15556,7
8354,37,F,22,1,374000,12,14,3775,10
8355,33,F,16,1,324000,6,0,20637,9
8356,26,F,16,1,812000,6,83,16576,8
8357,49,M,22,1,548000,12,211,11827,7
8358,28,M,16,1,229000,6,85,10857,9
8359,38,F,22,1,635000,12,260,24683,10
8360,45,M,16,1,537000,6,105,7898,5
8361,30,F,16,1,244000,6,97,24735,5
8362,33,F,22,1,194000,12,109,7000,4
8363,30,F,16,1,734000,6,107,15381,2
8364,30,M,16,1,123000,6,188,1736,7
8365,52,F,16,1,860000,6,12,7054,2
8366,29,F,22,1,249000,12,149,12247,6
8367,37,F,16,1,263000,6,146,12683,6
8368,33,F,22,1,706000,12,92,17475,7
8369,31,M,22,1,946000,12,21,3700,7
8370,28,M,16,1,945000,6,2,18951,10
8371,58,M,22,1,569000,12,162,8037,1
8372,59,M,16,1,531000,6,29,20725,10
8373,38,M,16,1,541000,6,168,18060,8
8374,27,M,22,1,561000,12,97,10269,4
8375,31,M,16,1,612000,6,52,2441,1
8376,57,M,22,1,541000,12,119,18221,3
8377,25,M,22,1,767000,12,202,15492,3
8378,52,F,22,1,726000,12,31,14868,7
8379,53,F,16,1,818000,6,191,5921,1
8380,31,F,16,1,686000,6,0,2105,8
8381,55,M,22,1,491000,12,232,14299,5
8382,46,F,16,1,706000,6,0,6958,4
8383,34,F,16,1,226000,6,62,20669,1
8384,37,F,16,1,672000,6,0,18964,8
8385,37,F,22,1,985000,12,181,6935,6
8386,39,F,22,1,280000,12,196,20141,8
8387,41,F,16,1,254000,6,0,9975,6
8388,38,M,22,1,740000,12,156,13797,9
8389,35,F,16,1,722000,6,74,15828,3
8390,52,F,16,1,862000,6,134,5785,6
8391,39,M,22,1,285000,12,152,19432,9
8392,31,M,16,1,125000,6,147,10406,8
8393,45,F,22,1,163000,12,117,3483,2
8394,51,M,16,1,841000,6,74,18137,9
8395,27,F,22,1,723000,12,95,22594,3
8396,32,F,22,1,177000,12,67,3489,4
8397,43,M,22,1,594000,12,2,18309,8
8398,43,M,22,1,302000,12,116,11394,1
8399,51,F,22,1,106000,12,195,24166,1
8400,60,M,16,1,769000,6,0,4225,1
8401,37,M,22,1,605000,12,238,8373,6
8402,43,F,16,1,117000,6,0,6417,9
8403,39,M,22,1,770000,12,190,7073,5
8404,26,F,22,1,490000,12,34,19125,3
8405,31,M,16,1,415000,6,23,14053,4
8406,36,M,16,1,661000,6,129,8498,2
8407,39,F,22,1,604000,12,152,18024,2
8408,45,F,16,1,750000,6,112,24455,1
8409,48,M,22,1,559000,12,75,4747,8
8410,30,F,22,1,664000,12,58,13523,3
8411,45,F,22,1,757000,12,216,13865,3
8412,49,F,16,1,585000,6,159,15796,1
8413,42,F,22,1,474000,12,232,1638,10
8414,51,F,22,1,186000,12,117,10496,1
8415,42,F,22,1,952000,12,101,4082,9
8416,54,M,16,1,574000,6,51,6516,4
8417,42,M,16,1,985000,6,0,19621,9
8418,51,M,16,1,958000,6,0,11137,10
8419,50,F,16,1,781000,6,20,12126,5
8420,27,F,22,1,497000,12,44,16128,1
8421,30,M,16,1,145000,6,94,1107,3
8422,38,F,16,1,824000,6,136,9492,4
8423,60,F,22,1,936000,12,55,13826,2
8424,47,M,22,1,947000,12,160,22926,2
8425,51,F,16,1,181000,6,0,19575,7
8426,54,M,16,1,315000,6,0,2731,2
8427,36,F,16,1,305000,6,0,1603,4
8428,33,F,22,1,712000,12,81,10987,8
8429,42,F,16,1,117000,6,33,5626,5
8430,60,M,16,1,306000,6,29,4284,6
8431,26,F,22,1,400000,12,81,9434,8
8432,48,F,22,1,796000,12,78,4718,7
8433,37,F,16,1,763000,6,0,19014,5
8434,60,M,16,1,334000,6,0,4012,7
8435,27,F,16,1,167000,6,0,7183,3
8436,43,F,16,1,954000,6,45,14741,9
8437,57,F,16,1,737000,6,0,12311,3
8438,56,F,22,1,820000,12,55,13854,1
8439,29,M,16,1,803000,6,190,20136,6
8440,48,M,22,1,158000,12,56,14117,4
8441,41,M,22,1,119000,12,75,3784,8
8442,43,F,22,1,997000,12,121,16861,9
8443,53,F,16,1,260000,6,106,10684,1
8444,48,M,16,1,291000,6,0,12228,3
8445,40,M,16,1,970000,6,0,24450,1
8446,34,M,22,1,822000,12,131,2871,2
8447,57,F,22,1,189000,12,64,5712,8
8448,41,M,16,1,269000,6,24,12835,2
8449,30,F,16,1,639000,6,0,4889,7
8450,56,M,16,1,262000,6,0,21727,8
8451,46,M,22,1,574000,12,241,16762,7
8452,31,M,22,1,888000,12,129,21942,7
8453,26,F,22,1,151000,12,161,19818,2
8454,44,F,16,1,688000,6,44,4786,6
8455,46,M,22,1,777000,12,240,4972,6
8456,28,M,16,1,873000,6,67,22889,3
8457,40,M,16,1,526000,6,31,11934,1
8458,38,F,22,1,658000,12,144,7012,7
8459,29,F,16,1,994000,6,0,15593,6
8460,58,M,22,1,294000,12,214,24899,1
8461,36,M,22,1,451000,12,116,5233,4
8462,59,M,22,1,935000,12,125,1732,9
8463,25,F,22,1,458000,12,176,5230,2
8464,48,F,16,1,343000,6,54,16046,10
8465,29,M,16,1,237000,6,0,17914,4
8466,30,M,22,1,993000,12,106,17025,4
8467,42,F,16,1,895000,6,102,14522,10
8468,42,M,22,1,400000,12,96,12368,6
8469,53,M,16,1,187000,6,75,12753,3
8470,26,F,16,1,100000,6,60,12083,5
8471,56,M,16,1,441000,6,4,23235,10
8472,56,F,22,1,512000,12,184,16437,6
8473,41,M,22,1,987000,12,136,11300,6
8474,46,F,16,1,689000,6,106,3107,3
8475,49,M,16,1,625000,6,0,16670,4
8476,54,M,22,1,597000,12,212,14873,4
8477,60,M,22,1,250000,12,162,4366,1
8478,36,F,22,1,256000,12,160,3175,8
8479,25,M,16,1,984000,6,46,19817,8
8480,53,F,22,1,530000,12,59,20248,3
8481,57,F,16,1,615000,6,68,15815,1
8482,26,M,16,1,995000,6,149,3419,9
8483,27,M,16,1,850000,6,0,11811,9
8484,26,F,22,1,443000,12,35,14452,7
8485,44,F,22,1,101000,12,41,11222,6
8486,48,M,22,1,753000,12,49,22583,9
8487,60,F,16,1,987000,6,157,5738,10
8488,46,F,22,1,174000,12,258,17469,8
8489,58,F,22,1,900000,12,221,19466,4
8490,55,M,22,1,940000,12,263,21444,10
8491,50,M,16,1,794000,6,85,13194,2
8492,48,F,16,1,910000,6,107,8405,4
8493,52,F,16,1,839000,6,0,5918,3
8494,33,F,22,1,392000,12,24,17892,7
8495,42,M,16,1,198000,6,0,19291,8
8496,57,F,22,1,443000,12,118,24895,7
8497,30,F,16,1,733000,6,173,18711,3
8498,54,F,22,1,381000,12,123,10343,8
8499,25,M,16,1,984000,6,99,2854,1
8500,39,F,16,1,533000,6,7,19009,8
8501,39,M,22,1,549000,12,179,5692,2
8502,56,F,16,1,263000,6,153,14036,9
8503,45,M,16,1,354000,6,0,22465,3
8504,54,F,22,1,895000,12,133,1593,10
8505,40,F,22,1,570000,12,136,20637,8
8506,27,F,16,1,689000,6,113,2304,5
8507,25,F,16,1,618000,6,60,14033,10
8508,32,F,22,1,654000,12,69,21622,3
8509,29,M,16,1,462000,6,91,1781,5
8510,47,F,16,1,953000,6,173,10715,10
8511,25,M,22,1,546000,12,188,19395,9
8512,37,M,22,1,626000,12,250,20129,5
8513,42,F,16,1,302000,6,24,5920,8
8514,44,M,22,1,808000,12,162,18144,3
8515,42,M,16,1,608000,6,88,8127,8
8516,38,M,22,1,293000,12,75,13695,9
8517,44,F,22,1,123000,12,73,24497,8
8518,52,M,22,1,925000,12,232,17358,9
8519,29,M,22,1,214000,12,59,8134,3
8520,54,F,22,1,972000,12,220,15667,3
8521,54,M,16,1,610000,6,44,21235,9
8522,48,F,22,1,971000,12,60,17220,7
8523,50,M,16,1,661000,6,50,24694,7
8524,39,M,22,1,407000,12,172,15039,4
8525,41,M,22,1,565000,12,45,7010,5
8526,59,F,16,1,472000,6,130,21951,3
8527,26,F,16,1,962000,6,33,6033,3
8528,29,M,22,1,440000,12,112,3795,7
8529,32,F,22,1,561000,12,59,13020,10
8530,30,M,16,1,536000,6,182,23068,3
8531,43,M,22,1,770000,12,86,12203,9
8532,27,F,22,1,463000,12,248,14946,10
8533,58,M,16,1,609000,6,142,21497,4
8534,54,F,22,1,141000,12,36,10637,3
8535,56,F,22,1,198000,12,18,10341,2
8536,30,M,16,1,498000,6,191,10161,2
8537,40,M,16,1,545000,6,82,14755,10
8538,53,M,16,1,826000,6,141,13156,4
8539,39,F,22,1,588000,12,215,20536,3
8540,50,F,22,1,120000,12,179,22466,6
8541,53,F,22,1,507000,12,237,21014,10
8542,49,M,22,1,256000,12,231,16339,1
8543,54,F,22,1,724000,12,38,16511,9
8544,38,M,22,1,365000,12,150,17107,5
8545,58,F,16,1,290000,6,81,2766,3
8546,36,M,22,1,768000,12,134,3145,1
8547,45,M,16,1,667000,6,149,4835,5
8548,52,F,22,1,835000,12,123,2633,2
8549,31,F,16,1,122000,6,38,24825,9
8550,33,M,16,1,434000,6,0,11460,9
8551,38,M,22,1,482000,12,257,12882,1
8552,40,M,16,1,879000,6,24,12084,9
8553,34,M,22,1,277000,12,77,4195,3
8554,35,F,16,1,555000,6,147,22135,6
8555,59,M,16,1,567000,6,187,11549,7
8556,37,F,22,1,667000,12,156,15279,6
8557,35,F,22,1,978000,12,225,6283,4
8558,55,F,16,1,204000,6,0,3720,8
8559,25,M,22,1,131000,12,135,13780,6
8560,41,M,22,1,954000,12,90,13239,1
8561,54,M,22,1,468000,12,115,23600,9
8562,43,M,22,1,733000,12,222,12729,2
8563,33,M,16,1,468000,6,125,2220,1
8564,51,M,22,1,702000,12,201,9305,10
8565,39,F,22,1,446000,12,203,6751,5
8566,26,M,16,1,157000,6,13,23693,8
8567,27,F,22,1,916000,12,135,1998,9
8568,34,M,22,1,684000,12,112,12547,7
8569,28,M,22,1,594000,12,102,22584,9
8570,55,F,22,1,929000,12,8,13026,10
8571,48,F,22,1,885000,12,209,11371,4
8572,40,M,16,1,592000,6,35,17663,2
8573,58,M,16,1,154000,6,97,19746,3
8574,32,M,16,1,651000,6,29,3525,5
8575,52,M,16,1,604000,6,23,22306,5
8576,27,F,22,1,860000,12,34,11830,8
8577,45,F,22,1,752000,12,4,1002,4
8578,41,M,16,1,702000,6,0,21353,5
8579,28,F,16,1,124000,6,99,4357,5
8580,28,M,22,1,312000,12,262,12163,1
8581,57,F,22,1,746000,12,220,7204,2
8582,49,M,22,1,296000,12,71,4101,2
8583,31,F,16,1,656000,6,0,16408,2
8584,41,M,16,1,522000,6,0,11118,7
8585,58,F,16,1,850000,6,7,12301,6
8586,46,F,16,1,902000,6,35,11331,4
8587,53,F,22,1,943000,12,186,15976,1
8588,56,F,22,1,567000,12,259,22740,2
8589,55,F,22,1,590000,12,47,4829,1
8590,29,F,16,1,323000,6,74,13233,1
8591,27,F,16,1,524000,6,0,11793,10
8592,51,F,22,1,765000,12,155,2601,2
8593,39,F,16,1,941000,6,0,23927,5
8594,41,M,22,1,999000,12,108,11575,1
8595,49,F,16,1,377000,6,163,23964,3
8596,27,F,22,1,796000,12,216,17097,3
8597,35,F,16,1,519000,6,157,5571,2
8598,51,M,22,1,315000,12,47,5083,3
8599,29,M,16,1,999000,6,18,11039,1
8600,37,M,22,1,476000,12,149,20260,3
8601,52,F,22,1,245000,12,218,7086,4
8602,53,F,22,1,211000,12,62,5649,2
8603,27,F,22,1,994000,12,258,6946,1
8604,59,M,16,1,613000,6,60,10853,8
8605,33,F,22,1,257000,12,219,16650,1
8606,25,M,22,1,272000,12,126,16957,3
8607,35,F,22,1,366000,12,167,17014,3
8608,26,M,16,1,187000,6,42,13744,7
8609,38,M,22,1,228000,12,29,2727,5
8610,45,M,16,1,190000,6,49,7719,2
8611,32,F,22,1,906000,12,15,15233,3
8612,47,F,16,1,786000,6,31,4631,2
8613,31,M,22,1,815000,12,40,3032,10
8614,42,M,16,1,400000,6,0,5498,2
8615,27,F,22,1,149000,12,48,20723,2
8616,55,M,22,1,628000,12,85,4672,1
8617,57,F,16,1,439000,6,17,16341,10
8618,49,M,16,1,975000,6,164,7830,7
8619,34,F,16,1,318000,6,23,8076,9
8620,48,F,16,1,601000,6,25,8972,5
8621,38,F,16,1,997000,6,0,9700,1
8622,40,M,22,1,595000,12,88,17115,4
8623,57,M,22,1,499000,12,63,16248,6
8624,52,M,22,1,686000,12,176,4026,10
8625,26,M,16,1,341000,6,38,5138,9
8626,50,M,22,1,147000,12,94,4090,10
8627,53,M,16,1,362000,6,151,17316,9
8628,30,M,22,1,512000,12,103,11942,7
8629,56,M,22,1,521000,12,240,1815,10
8630,32,M,16,1,518000,6,0,16556,5
8631,47,M,22,1,586000,12,41,19799,7
8632,47,F,22,1,698000,12,139,12518,1
8633,38,F,16,1,252000,6,81,2438,3
8634,52,M,16,1,819000,6,0,5887,1
8635,44,M,22,1,346000,12,41,2191,6
8636,56,M,22,1,196000,12,3,9071,8
8637,39,M,16,1,226000,6,83,24226,4
8638,34,M,22,1,512000,12,240,6079,2
8639,36,M,16,1,493000,6,0,2429,7
8640,50,M,22,1,202000,12,216,19475,6
8641,25,F,22,1,829000,12,125,24187,1
8642,40,M,16,1,532000,6,97,15989,3
8643,47,M,16,1,516000,6,15,14259,7
8644,36,M,16,1,578000,6,96,15176,1
8645,39,F,16,1,757000,6,119,18372,2
8646,37,M,16,1,751000,6,19,24852,3
8647,31,F,16,1,127000,6,170,16538,10
8648,53,M,22,1,261000,12,226,10461,10
8649,34,F,16,1,146000,6,93,24663,7
8650,41,F,16,1,436000,6,26,23670,4
8651,55,F,16,1,918000,6,0,9931,7
8652,52,F,22,1,551000,12,202,7166,7
8653,46,M,16,1,734000,6,102,1328,1
8654,25,M,22,1,700000,12,73,20840,10
8655,57,F,16,1,621000,6,0,23276,1
8656,48,M,16,1,999000,6,48,12725,9
8657,51,M,16,1,971000,6,3,23194,5
8658,57,F,22,1,391000,12,228,12037,10
8659,33,F,22,1,133000,12,195,8761,8
8660,60,F,22,1,163000,12,96,14720,7
8661,49,F,22,1,428000,12,51,10166,1
8662,51,M,16,1,276000,6,113,5593,7
8663,32,F,16,1,558000,6,0,11556,4
8664,59,M,22,1,820000,12,0,1835,8
8665,49,F,16,1,785000,6,162,16749,5
8666,45,F,16,1,582000,6,132,24585,8
8667,26,M,22,1,947000,12,251,20062,2
8668,47,F,16,1,604000,6,28,2646,3
8669,45,M,22,1,889000,12,258,24303,7
8670,57,M,22,1,452000,12,108,21344,5
8671,38,F,22,1,681000,12,189,6815,4
8672,52,M,22,1,421000,12,109,19834,7
8673,58,F,16,1,967000,6,2,13355,4
8674,59,M,22,1,500000,12,139,16231,3
8675,33,M,22,1,401000,12,195,4181,2
8676,46,M,22,1,534000,12,166,5442,3
8677,46,M,16,1,538000,6,158,19047,3
8678,60,M,22,1,419000,12,239,2798,10
8679,50,F,16,1,623000,6,79,18475,2
8680,26,F,22,1,619000,12,151,13521,10
8681,26,M,16,1,765000,6,119,16193,6
8682,45,F,16,1,714000,6,167,18846,9
8683,28,M,22,1,387000,12,161,14151,1
8684,37,M,16,1,370000,6,50,5103,8
8685,48,F,16,1,496000,6,138,17179,5
8686,26,F,22,1,230000,12,43,20749,2
8687,25,M,22,1,425000,12,141,2878,2
8688,32,F,16,1,696000,6,191,19547,2
8689,53,F,16,1,156000,6,112,23683,1
8690,47,M,16,1,279000,6,55,9109,5
8691,56,M,22,1,996000,12,22,17544,5
8692,26,M,22,1,313000,12,249,22418,1
8693,50,F,22,1,596000,12,75,9885,7
8694,42,M,22,1,794000,12,15,8132,4
8695,52,M,16,1,867000,6,0,5244,5
8696,36,M,22,1,425000,12,206,12364,6
8697,54,M,22,1,588000,12,186,19953,6
8698,47,M,22,1,424000,12,233,18303,3
8699,53,M,16,1,938000,6,181,21231,10
8700,33,F,16,1,862000,6,116,17541,6
8701,40,F,22,1,337000,12,63,19062,2
8702,32,F,22,1,552000,12,117,2375,2
8703,55,F,16,1,640000,6,0,7010,6
8704,33,M,22,1,638000,12,259,21901,8
8705,53,F,16,1,990000,6,162,8124,4
8706,57,F,16,1,727000,6,190,6267,7
8707,35,M,16,1,969000,6,163,13124,4
8708,31,F,22,1,528000,12,5,13927,6
8709,50,M,16,1,185000,6,173,9636,6
8710,41,M,16,1,501000,6,31,23288,3
8711,27,F,16,1,293000,6,42,1903,6
8712,30,M,16,1,121000,6,0,5437,8
8713,50,F,22,1,723000,12,245,20190,5
8714,49,F,22,1,404000,12,135,13587,9
8715,56,F,22,1,877000,12,188,6333,5
8716,58,F,22,1,377000,12,220,23108,1
8717,32,M,22,1,154000,12,77,18335,7
8718,31,M,22,1,103000,12,260,16413,9
8719,53,F,16,1,864000,6,163,21377,8
8720,37,M,22,1,561000,12,253,15700,5
8721,38,M,22,1,999000,12,98,19848,10
8722,33,F,22,1,831000,12,48,3836,1
8723,47,M,16,1,887000,6,1,5583,1
8724,44,F,22,1,607000,12,197,5740,2
8725,50,F,16,1,242000,6,0,22694,8
8726,27,F,22,1,592000,12,184,4035,4
8727,46,M,16,1,217000,6,98,13660,2
8728,53,M,16,1,338000,6,30,5996,4
8729,59,M,22,1,214000,12,34,1645,7
8730,54,M,22,1,195000,12,211,19723,10
8731,46,F,22,1,273000,12,191,1208,6
8732,47,M,22,1,901000,12,106,17226,10
8733,58,M,22,1,259000,12,71,9314,9
8734,44,F,16,1,357000,6,0,13422,7
8735,38,M,16,1,575000,6,0,4020,5
8736,31,M,16,1,276000,6,182,9225,7
8737,54,M,16,1,334000,6,34,5526,10
8738,38,M,22,1,295000,12,120,17787,5
8739,38,M,16,1,353000,6,0,11575,9
8740,46,M,22,1,453000,12,15,11703,3
8741,38,F,22,1,263000,12,75,1208,3
8742,46,F,16,1,783000,6,144,11132,6
8743,30,M,22,1,519000,12,111,14462,1
8744,35,M,22,1,600000,12,116,24697,7
8745,49,M,22,1,497000,12,90,8662,10
8746,44,M,16,1,728000,6,87,8996,2
8747,38,M,16,1,879000,6,125,10572,6
8748,42,M,16,1,944000,6,95,15562,2
8749,39,F,22,1,456000,12,223,15355,1
8750,60,M,16,1,520000,6,96,24063,8
8751,38,F,16,1,146000,6,114,6120,9
8752,51,M,16,1,786000,6,93,3199,3
8753,30,F,16,1,200000,6,32,1649,3
8754,35,M,16,1,455000,6,137,3156,8
8755,33,F,22,1,522000,12,259,10373,3
8756,31,M,16,1,929000,6,0,8963,9
8757,50,M,16,1,956000,6,88,11166,3
8758,33,M,22,1,711000,12,127,21070,8
8759,39,F,22,1,304000,12,188,9076,2
8760,54,M,22,1,491000,12,157,5531,6
8761,32,M,22,1,245000,12,227,16675,2
8762,58,M,16,1,433000,6,105,9861,7
8763,59,F,22,1,410000,12,158,17298,5
8764,32,M,16,1,372000,6,185,23139,8
8765,49,F,22,1,588000,12,85,12852,2
8766,42,F,22,1,398000,12,200,3327,3
8767,34,M,16,1,604000,6,160,2208,1
8768,29,M,22,1,640000,12,57,23270,9
8769,60,F,22,1,644000,12,11,6880,1
8770,47,F,22,1,984000,12,110,9852,3
8771,39,F,22,1,351000,12,117,19662,1
8772,32,F,22,1,382000,12,180,17042,1
8773,32,F,22,1,234000,12,102,10250,8
8774,40,M,22,1,818000,12,175,16953,8
8775,44,M,16,1,899000,6,37,3222,9
8776,37,M,16,1,332000,6,111,6097,4
8777,44,M,16,1,557000,6,0,6499,10
8778,52,M,22,1,350000,12,29,18669,4
8779,53,M,16,1,519000,6,5,22903,1
8780,29,M,16,1,492000,6,115,1269,3
8781,32,F,16,1,902000,6,54,9420,10
8782,43,M,16,1,794000,6,49,8332,6
8783,38,M,22,1,236000,12,188,11023,8
8784,49,M,22,1,283000,12,247,19035,1
8785,41,M,16,1,728000,6,173,21202,9
8786,38,M,22,1,904000,12,237,6113,7
8787,40,F,22,1,461000,12,263,12023,1
8788,37,F,22,1,948000,12,26,10169,4
8789,41,M,16,1,917000,6,40,6625,10
8790,25,M,16,1,352000,6,120,5260,4
8791,37,M,16,1,238000,6,161,13558,1
8792,28,F,16,1,816000,6,49,8891,1
8793,45,F,22,1,821000,12,258,22682,1
8794,30,F,16,1,837000,6,0,21779,1
8795,38,F,16,1,283000,6,0,18675,8
8796,30,M,22,1,759000,12,174,18921,7
8797,35,M,16,1,819000,6,36,10022,6
8798,45,F,22,1,154000,12,248,8175,3
8799,29,M,16,1,996000,6,139,9996,8
8800,46,F,22,1,523000,12,198,24670,4
8801,29,M,22,1,235000,12,135,5678,10
8802,40,F,16,1,728000,6,170,9268,6
